SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
2454464,2,17355,141,5,0,10,02:28.8,K6A52D28OXO7TQDK8TH2
2404191,16,11651,363,3,0.1,48,56:41.2,IVMOGLQIHGKIEDZPXAMK
6404389,7,76292,233,20,0.1,140,08:02.2,QCOMFU42RD815WEXG6C1
3104410,4,90938,36,24,0,96,56:39.3,HGKCEJBDG7F9ELLRJH3S
3903645,23,17904,232,5,0,115,58:41.1,814VXLYV5EJT97SXBKRZ
244429,12,17588,88,5,0,60,39:33.3,BE4OENTV6OP7GYU16RFP
3423138,10,98099,388,25,0,250,36:59.7,LXM1MLLE7P5UZPGD2JP6
2924755,19,19241,125,5,0.2,95,39:08.7,1KCLR6O7LLKC47OQ8O0R
2663949,12,44008,387,12,0,144,41:10.3,6A9PRS1WVZT4OWJCLZWG
439605,6,49753,420,13,0,78,19:04.0,T5XR2847NRAC5W0GUHXO
3663008,10,45207,20,12,0,120,42:52.9,UZCD7LI6SN5QQZD3YZYX
1403961,19,9594,252,3,0,57,52:55.4,LN5AUGGSWQOSA6EI8Q3G
4125481,16,87471,308,23,0,368,00:17.4,4OXTK1ZWHKQ1Y51CKOIL
2325097,2,37515,174,10,0.2,20,38:04.6,DGXTB0VS3C35PS1SJWK0
3761864,14,93503,233,24,0,336,21:33.7,TXUFZLEY25ZNE7EQQERZ
67823,3,84359,450,22,0,66,10:47.7,2IAQKCB4KWA1S0MTBLW6
3042388,7,40920,65,11,0.2,77,59:29.2,Z2AC0X7BFL9Y5F7HC0LL
2872764,17,54315,146,14,0,238,42:30.5,YLQR7NGAVP8AFPRKAGY3
4075868,15,56469,7,15,0,225,09:45.1,QJC453F4VK0FI2R237KD
5113273,13,65444,169,17,0.1,221,03:14.1,3WCNSLR7MFUM6DBKFLYE
895571,2,66806,260,17,0,34,50:06.0,BUQ3B4AGC6YODFW3HYOI
755244,6,82311,319,21,0.2,126,41:19.4,KEF2Y3W4SGKY5R1EX4XA
4778503,8,12346,157,4,0,32,27:47.0,9AFNC25T0JBUADZUYWRD
5655990,10,8804,40,3,0,30,06:41.2,68VF7V7PSZ7BV029T37U
3381895,16,92323,387,24,0,384,21:05.1,FHTCJR37FBLZQD8AZSF6
4104880,18,72884,97,19,0,342,,PAKJM6636IEZK95BEGRB
5993011,16,23188,30,6,0,96,45:48.3,M87CJUGX5XQYFR03ZRMV
135214,16,38782,209,10,0,160,06:42.4,B1QEYMKTOFD49PHDFBBR
2575689,8,40219,452,11,0,88,56:24.9,EDAEGY9061HHH58I79KW
4051289,2,89279,83,23,0,46,26:25.6,TP0UQJ9A6JN3DBIZ7RFB
5211338,22,5324,118,2,0,44,16:37.6,MIEVRZ12DT9D7CNRI6AQ
405032,6,25932,146,7,0,42,28:38.4,Q041EQAW3SILU3OG6U2F
4109116,12,60290,133,16,0,192,57:59.7,BH39TI7CBP7IRPXPG472
5400787,11,45537,446,12,0,132,47:09.8,GW0HA6522Y9NCMLZ8ZXE
2491960,2,19630,415,5,0,10,18:05.1,2IMT4KGYIKWVFDMLWQIH
261726,15,14504,428,4,0,60,49:54.1,QKK4C7QBQS7ECW4NV1NE
6005938,17,4922,14,2,0,34,04:24.0,XS5J6EC1HRZ3PTUT50QT
4408547,1,68289,311,18,0.1,18,40:46.9,96JIVV358MDEUUXQUD3U
2016991,18,18115,143,5,0,90,53:24.8,DLBTUZES2DBSVU84XD8U
1123936,18,4353,450,2,0,36,11:09.3,OUS3OY1TTULVRSXQYTPS
6365274,6,46172,359,12,0,72,07:13.8,Q82GZA57I0ETF78LKF6Y
4552452,14,51798,202,14,0,196,42:09.4,HR9IBALCQGUBFDCKKLAX
1519611,10,4933,444,2,0,20,51:27.3,FR9JHJ25IRYXMEX7TVQL
1729079,18,18267,159,5,0,90,50:05.0,ABVW9C08M8879UHPZTQF
3357734,5,21480,123,6,0,30,10:45.6,KUMFM6HBGNP6PYOOOQEJ
6008905,14,78389,45,20,0,280,34:46.3,PC9R0X567V5QSSFLH8YN
14088,1,65313,55,17,0.2,17,39:37.1,9BHO9CBLWSYQ5WJQ7F32
5178931,11,5089,431,2,0,22,03:57.8,R30S94KPFMFWR0859F78
3379643,15,8440,336,3,0,45,07:59.2,OKW94E7T1RYWIJ1YMI2M
5160414,6,7672,156,2,0,12,59:01.4,INP3WNDJ6QXG1ST7K58U
4072012,16,85444,305,22,0,352,24:41.1,RGUWOZ6TIN3FEUTBUHK4
5364694,11,90882,266,24,0,264,42:13.3,K7BRGUQ6XS03Q4EISHA9
4178193,7,28032,366,8,0.2,56,37:35.7,4EOZ05EY7LZS8NQNG7JG
4823076,7,37641,18,10,0.1,70,42:01.5,6LCKVUCCC6A5NRNZ6Q4B
2019179,16,82440,41,21,0.2,336,41:20.7,Y2HRD6WDT1Z05YOYL15D
2473623,8,63071,289,16,0,128,28:28.5,58SKO1MNS2H0WHBMB5DP
757646,23,32488,382,9,0,207,31:23.3,06SYGQU7ICCZTTYPY04R
5004771,16,28403,95,8,0,128,55:32.1,9OU9FVPCVJO3MH19HZ4T
6494567,16,56162,197,15,0,240,51:41.5,I9VO7239X8EIAORTTGSS
2519125,21,53406,237,14,0,294,34:40.2,86P6ZICFEBCPIFHIUPZQ
2298192,3,88850,41,23,0,69,33:10.9,1Q8YLG86X2U3LWXISALF
94182,20,16936,83,5,0,100,00:44.1,QXC1VUFLH18LK1JXMZ7F
4850703,21,7731,169,2,0,42,35:37.9,R7OKNURWXNWG3X8ZVT89
3861113,14,9060,374,3,0,42,24:56.2,GPA38PXFFUEN1EX1U391
4016824,20,60959,114,16,0,320,22:43.9,FMEGZDI7HKJ340EFBLW4
4194225,3,10665,263,3,0,9,31:49.8,KL2AVMR8ZWKQKSQHYRNM
2453282,5,80911,345,21,0,105,06:47.8,KTUWVJCQGQAUMZXJDP1H
169203,22,45863,339,12,0.2,264,05:12.5,G6B3JJU0WXR9JY3HAQHG
3100101,5,83472,156,22,0,110,40:55.7,TFYK5Y4YHKCC2JAMYARI
1776105,18,16751,365,5,0.1,90,04:11.3,56RMF2HWXQU44YJGI6H3
1491551,13,94875,36,25,0.2,325,,U5536PL6ZMTO8EEA34XW
6999,5,14626,263,4,0,20,20:44.3,H7U0GSPPHB7TCWKEU4AR
1283046,22,74663,443,19,0.1,418,16:42.9,QRGT3EKXAR9NDH87Q5B0
3235331,22,43342,317,11,0,242,22:01.8,JKYR6SRIJZMS2OKQPDQF
115161,11,65471,451,17,0,187,36:12.6,MTMQ3VM6XSTLNVRVP8IL
4766618,10,381,184,1,0,10,39:29.5,240E4OUPSKK6HVA1FFXL
4904210,1,10746,339,3,0.2,3,39:15.6,V2D2O3RB1519NP72JWY9
1654050,1,80635,239,21,0,21,04:31.4,LLBIQ8BNVX3CV64795DL
2249365,21,81938,118,21,0,441,23:16.2,8ZYLVRG072NEBU183HLP
3867054,9,94724,376,24,0,216,42:51.0,HI8UT5WDKF59CDD5E12G
460285,9,66035,286,17,0,153,21:03.8,3IAP8M2PZIQWQZ02U9G0
6263892,12,357,120,1,0.2,12,49:13.5,1OQG5MWX365V16DGDC2C
814132,7,9017,372,3,0,21,41:28.8,CQ5T3H9OM5TPAGS1CQRH
5444622,13,19645,87,5,0.1,65,58:42.2,HCAZF1AE7DW4BRFWS84R
3877137,11,22352,178,6,0,66,34:49.3,N4EPN2GE3VNGVEAN9X97
5249197,19,93178,309,24,0,456,43:00.4,4KDQL4I8T84YCWI1DTM7
5171863,13,23334,347,6,0,78,00:57.2,LOT0OUJ9573X3JP0AMSP
2756428,17,91379,118,24,0.1,408,52:18.4,6ZXO5Q36GBY40XHOVCTK
5899563,15,71782,155,19,0,285,29:25.4,T4GSIFKK6MJD0WPAD60D
2703312,9,43211,257,11,0,99,09:48.4,RT8J61CVHBUAI3A0LX2W
5236504,22,87588,372,23,0.2,506,26:05.8,12MBP196N8019YIKAV10
6132121,3,68372,261,18,0,54,08:27.1,ATJ6X0QNI6H8SHAWP9SZ
5162468,11,62266,397,16,0,176,21:37.0,AO1UE4ZXGB1H2NKCFU7T
1552562,9,28476,76,8,0.2,72,15:19.5,UU3ITQ8NB6RACR0ANB2J
2487216,4,46478,211,12,0,48,04:00.1,QSWH9G7ROBWDHST2Y03Z
4596046,4,3649,179,1,0,4,05:07.7,5FRZ955OZ9LCFVYRZQA0
1548861,22,65698,126,17,0,374,15:11.5,U2YIUZDRRKIZWBDHDZPA
596163,5,46290,165,12,0,60,30:45.2,F24C534DLKD09XSQRAPC
1717462,9,58744,413,15,0,135,13:31.6,S5A0VYDB3E4F3W19WT5U
4843559,21,7912,175,3,0,63,58:34.0,AX7XA4Q6Y1FWW0W5T4JZ
5932747,23,51373,388,14,0,322,55:38.7,VQH1GA9HDL2D5PTF0BGL
756906,8,66278,96,17,0,136,34:30.3,DEM2MZDRFUD3Y7LRJH9A
4599462,8,91334,153,24,0.2,192,13:45.7,4YDFYQB6JZPZ0QWM8Z3S
319672,17,60515,194,16,0,272,50:38.3,799EKCHDDAVCCTUHE5ZT
2057857,15,6843,335,2,0,30,25:50.0,8L66NWLNOF10BO7TTVEE
3580804,9,66122,267,17,0,153,53:42.2,6G9WE6Z7QIRQWLG530L0
923303,9,80885,438,21,0,189,10:06.9,IPWY49NYH5SOONRDGANU
4152541,23,5241,287,2,0,46,02:35.2,ATGUL4ECYEM95XFWLPY1
662953,3,62623,416,16,0,48,26:30.7,TI2EZ8V4QJUS29L2LMHF
2428684,16,35762,396,10,0,160,00:27.9,J03BCP7NGB62830YEZF0
1807670,11,79723,388,21,0.1,231,29:08.1,9WGWQCYQIPFZQACYX36Q
6381733,23,51932,157,14,0,322,25:32.7,5ARROT89Y42XPUMK1XHX
4529589,10,54210,125,14,0,140,40:41.8,IMC0XBR0K9VZ941KT88O
23156,14,48806,376,13,0,182,19:51.7,D31YLTWFKM69EUYLJ87R
1518035,23,89417,147,23,0,529,38:37.3,NEMJRNZPWFGAANLPB1YA
1937573,14,35962,241,10,0,140,17:42.4,5V8JFXQ3G8J6OJMU5T1T
6414844,20,29244,450,8,0,160,,63AH4RP6ORWY6IREEQPI
1414595,7,77439,28,20,0,140,51:51.7,8LTJFW3K10R1TDFT5T9F
2798727,2,39763,180,11,0,22,24:30.6,PPBB3AOJFX2FBJWKA22I
3517004,23,63006,69,16,0,368,11:51.7,8WUPRRDYH2SPAXDA0ONH
597961,19,64914,190,17,0,323,01:19.5,XHTU13MIKFC90WVZNQXD
3620587,22,68828,381,18,0,396,52:41.0,611D42PP8POSSS4NA7HL
4881239,10,22036,439,6,0.2,60,05:48.4,A7NEY8VOC2ADQ3GQO6LL
4085747,16,15106,402,4,0,64,05:51.7,ULI5PXET76LPNJ1M8FRG
1512610,4,1992,385,1,0,4,26:16.7,O0843RBJ4GRYQBWXT1IC
5096147,16,64932,296,17,0,272,41:39.8,4BVAE21PVO9HECTHMFF4
4766478,13,70558,209,18,0.1,234,40:11.4,FSYZ6EQV6G6EPSUO02XN
1657507,12,8362,440,3,0,36,33:17.1,LHX24J4HC4IZ4MCYYUK7
683329,15,29142,124,8,0,120,17:31.7,FU1ID9Q4146PTG78Z24X
2392808,7,64375,89,17,0,119,50:28.0,PE0Z08WI7PIWI200FJ0X
4894292,14,18338,262,5,0,70,10:06.7,OHV21HMLIPV4SYIOAV8J
4515366,7,91010,392,24,0,168,27:02.7,OZ6OTW1SS20AWHJPV2CJ
2498397,20,34243,47,9,0,180,15:06.8,SZD4UAWZNHLTVWYUFSFE
4381307,16,36690,409,10,0,160,48:29.3,245YF1YJX4GUEEOSF817
562144,14,77011,36,20,0,280,22:42.4,2NOVLH2EDMH7ENHAB97W
1611198,12,32026,245,9,0.2,108,25:53.1,TCO4TK4KSV64CG60GN2B
3788752,15,71871,170,19,0,285,31:59.6,XWZVROU3AJTKC0KFRM6Q
1766615,16,13573,162,4,0,64,51:12.0,XTKEVEC8SV842O90DWBY
5060922,13,23544,131,6,0,78,18:55.0,A27H13W40UZIWU202CAA
4887033,7,80284,262,21,0,147,15:11.8,V9GHPAUO8N8I2C09OKV2
3564954,21,45397,130,12,0,252,31:48.9,VA5CTDGJRUSBWEC4X9U2
1076531,21,58196,59,15,0.2,315,00:01.0,0F7VJA2Z9ITR2URNXP9H
4151218,17,66140,44,17,0.2,289,32:34.4,OHOHADYF6WX795L0VB96
2643512,17,75646,369,20,0,340,26:17.5,JL31FYF8QA3AH6N8RDH4
3978082,12,16490,72,5,0,60,35:02.5,NRIWZUCQNEYIXD2N10L5
6455023,9,66657,54,17,0,153,20:32.3,LB4WEUFABEEU7U8N0OWI
2473282,19,78696,360,20,0,380,56:55.6,94U0ZAZJSA9DUXF0BJPX
863019,18,3844,419,1,0,18,38:32.1,1CTA4QBP26YKKUEOKCYJ
5875106,6,49514,186,13,0,78,59:28.4,A7D4MH03DHS4HEHV7X59
5680841,15,13050,409,4,0,60,31:58.3,0HE67WWBAF2THCLEBOKQ
6576538,1,80799,246,21,0,21,57:25.8,B6DQ1VFPFJ28RTAHP8QV
3332550,6,36714,45,10,0,60,21:05.7,8IQY1NILDGAL5V33USD3
481849,13,303,92,1,0,13,08:13.0,GWW0SG5CX18KBPMMB1NT
314788,22,48834,146,13,0,286,35:11.1,ED36R5FZ324Q9IW73FZT
299180,21,90681,222,23,0,483,28:51.4,FTZMDKVF9I0P9EKFC1NM
3007306,18,77864,140,20,0,360,41:12.8,QM8CRC0OXA1Z1OF0XCTC
3525426,14,12098,422,4,0,56,58:48.6,ND5C0W8B1CMLZ0HV77KD
3052837,11,18655,371,5,0,55,07:54.8,V6017SXSFHT28E5BGQ14
5360598,17,96204,398,25,0,425,03:13.0,Q3O5O9JK9JJM3N5RW9E5
1780710,18,26589,4,7,0,126,35:42.8,1LU4RKEGE95N12YY0ZSH
5764718,5,50247,429,13,0,65,55:53.7,0TX234FBFB6S3JUCDDQT
5723766,15,13145,408,4,0,60,16:28.2,JUY95FMXWXSI3VG5XI8R
4773303,19,7032,439,2,0,38,55:01.3,DAS1IDPAR2KJR1LE9TO0
4887592,21,96642,64,25,0,525,26:32.0,JSMRPL2121NVXLFWW9H0
4160643,1,5261,51,2,0.1,2,49:58.6,2KLDSCFL4QBFXCBC0SJD
795123,8,98205,442,25,0,200,28:55.9,ZDVCE2FXSP6H2UEP7MS4
6182213,19,27179,451,7,0,133,08:53.4,IJZHXZHBZD49C66VAP9T
6559769,6,55592,235,15,0,90,01:53.2,72CRCB3Y9EWDM7B7C71O
6416687,17,15345,369,4,0.1,68,47:47.5,SRN7FCTBIZU7BL7PYO8C
4250073,10,20702,175,6,0,60,48:02.4,DMPS7ECJGMES4M3RZKYI
4150424,10,92016,335,24,0,240,02:24.4,0WXN3HDGY2LZX8FM3ZIS
5937997,18,85001,242,22,0,396,52:38.4,H7YWPGJ78MT983SF3C7C
3245142,14,78889,280,20,0,280,43:21.3,3Y1WG4UO93WZ76THXLYF
2248273,3,76011,114,20,0,60,47:23.1,P40XEE2X3B2G255Q0MTX
6328215,18,39008,391,10,0.2,180,24:48.5,YXFG1M0OKGS5N3JM7GQT
3195196,5,92663,259,24,0,120,,KMTQOKHJPPNB0QPSPPBQ
6053400,3,44681,209,12,0.1,36,46:25.4,Y8H7CU5U2CTGK9VZ891G
2950119,12,9383,233,3,0,36,29:10.7,G0HAIRQGCT45M9HTAKRJ
4861943,18,95997,142,25,0,450,51:59.8,80641B5MBMESAPBNNITZ
4475916,3,7733,251,2,0,6,47:07.7,OJ2OUWHTM668UZ3DS4XQ
4960497,7,25234,317,7,0,49,22:00.2,F58K5GKQKDJTAMT0SETI
1654481,2,78437,387,20,0,40,36:01.1,5PM95TAASY1FX83I6Z1H
2109982,18,36304,362,10,0,180,27:06.7,HFNK9CCIIZBL6I20550C
2412452,16,31486,351,8,0,128,37:12.2,GJJT3G0IG2K7UF9DXCOQ
5322132,12,30031,17,8,0,96,01:52.9,8Y8U9N63G6QEUZBLG3RZ
636015,9,6254,39,2,0.1,18,54:24.3,B1MV1WA458BAWG2ZOJKR
6025678,7,20706,37,6,0,42,00:37.1,EX3WD2FPGGPVRGSNROSF
5066196,22,18650,30,5,0,110,,DL8Q02NEPYOYQLJIQ6IQ
6022363,13,85820,393,22,0,286,15:37.4,DKMJHPPMBHMJKEKFQUT9
3165317,18,96104,124,25,0.1,450,58:27.9,OP1FXSV7FUPBF5SC0AXX
5684660,19,95306,83,25,0,475,30:40.0,P6HW5N598PY84M57F0JR
1175068,23,10541,142,3,0,69,37:23.8,T4PJFJPMIQTXF2ZFFJTC
4173142,19,21226,383,6,0.2,114,13:49.6,YHEDHY0FBDK0ORFQ3RZJ
1557027,22,46910,142,12,0,264,37:14.5,Z7MSV8H4XGP4TFSSS4AE
1466757,21,44138,115,12,0,252,30:02.1,TJLP3UISNSTOESQXRXBW
2809927,10,5797,231,2,0.1,20,46:21.9,KJK7AB8P68CZI9WEFEVE
5726626,21,86404,147,22,0,462,10:51.3,6GBQIFY0JFZ9YP22TTSH
4099021,17,68180,76,18,0,306,08:52.9,D7DO6BGDNRGF93U4XRRN
3007693,3,94809,322,24,0,72,06:36.3,DCGXE2PFLQOAGMTCIR96
6185012,13,69976,446,18,0,234,26:03.1,EXBHUIEE4ZAJ7ED40G19
5538937,20,12739,29,4,0,80,31:35.8,ACKF484ZZMBYNJZ5DHAT
2016976,20,90589,248,23,0,460,45:43.7,7FA15XQ8B28YU9UHKAVP
2026887,16,65364,80,17,0,272,27:28.3,JNWE1D8EXBY0KVS9GAQ5
958823,17,82496,243,21,0,357,33:17.0,14CLOTN40Z5FMB5RC5Q2
5200882,21,85029,146,22,0,462,39:43.2,C67VA0F4QRAQC7JX8S8B
6458654,15,80669,47,21,0,315,54:12.9,TKBPTZ620BCU5KKR7U2S
2774057,16,81256,237,21,0,336,52:26.8,LU25D7WSJJZSTXQBB2HN
5465780,22,17635,12,5,0,110,16:08.6,CVQSK22JNZSBNX6NVW8D
525897,15,56869,216,15,0.2,225,20:43.6,BI1ZSB7EUKMJPBLURWCL
4859465,1,73518,380,19,0,19,36:41.0,RQ65SP0B8Q61UJ54A9MX
3420568,6,34064,16,9,0.2,54,41:01.4,UG3TTSSTKNLJGL979P3R
4807221,4,44110,189,12,0,48,42:07.6,H3M1K10G9HGSRQ24OK50
4687402,2,16162,136,5,0,10,15:26.1,9PV45WYCA0EY1T6Q8W4M
5635688,8,56002,423,15,0,120,40:02.1,CF28Y7ZJ96ELXHDP774E
1605982,23,12671,168,4,0,92,32:01.0,C7SR5E51NCMH3MAC22U2
6040772,13,22611,344,6,0,78,18:23.1,MJ7CMZ3BSIX6RJUS341X
2893694,14,91114,195,24,0,336,29:40.1,TH88IAN6FG6IFTSTAO84
985387,6,27522,380,7,0,42,43:52.5,DBJPP8PS5N1JH2Q9UC97
2707736,18,29472,41,8,0,144,26:29.2,ZP5YJU6UUISLJ3RSGNEC
589023,18,33445,97,9,0,162,17:40.1,6Y6ZXKJ0F7NXS0OXZNVO
4114261,20,32639,259,9,0,180,01:36.3,STC0LW2XMBCXQ4I7NI53
3809603,13,18782,72,5,0,65,15:50.3,19THH1HX0U5KT8M2K4ZD
607031,20,34600,47,9,0,180,49:24.2,FSC42RFY1M00W9DY9W23
691127,14,76995,33,20,0,280,06:48.1,U9MDQ2IF6YPPMFTG5JMQ
568622,7,77440,236,20,0.2,140,20:19.5,L4C21GGFXDUNNP4ZRT6I
1632173,1,46313,284,12,0,12,17:00.5,81BS8MWA36PZNHFO5VJ1
3784471,22,57735,259,15,0,330,03:42.1,ZJTW93P1BIL976VYKXXI
1279566,19,48406,235,13,0,247,35:00.0,CQD1ILHH16INQXKCZMGO
3460920,5,61541,336,16,0,80,23:21.5,8X99A7TXJAUMBXDK1F1R
3199055,17,31948,105,9,0,153,16:53.0,THMLIRJQGAU9U4NA4C16
5023363,5,84747,163,22,0,110,15:35.8,1Z10B357B599BZ3JKDES
3327933,14,53927,210,14,0.1,196,18:28.8,RZU9D22BSDLC8VWZ02FF
2774217,19,29531,257,8,0.2,152,03:52.7,7ERCWTD3HXTMUGDHG9YR
5126202,2,49816,61,13,0,26,05:10.2,OL8LHDTNZ3RB1QZNPVOD
5696364,22,31799,404,9,0,198,36:10.5,MX7XS850FR01YH0VKWGZ
2129855,20,92705,23,24,0.2,480,41:32.1,5L9DN3IWRZT5WXMBU3NI
3206577,7,15705,207,4,0,28,36:39.8,U14NEKEPNRWRP5O05OJW
4786598,11,44828,438,12,0,132,10:20.5,Z9QAHQMEHFB1I1VPH5HG
1356620,3,4887,441,2,0,6,40:51.1,OK5HNN373ZUFOBJECP1J
2026691,20,28640,192,8,0,160,05:00.0,C9QC6NPMOQEDS9TBS4W2
584800,23,26033,321,7,0,161,29:00.8,WX9PSOPPD81G066R3TQ0
5671930,15,70491,141,18,0,270,54:30.8,3DIPKJB5QNQED4312K1E
4764312,5,38359,89,10,0,50,46:32.9,5E8U1ZCUXEAC8NRIDPUX
1101219,22,8184,124,3,0.2,66,15:18.3,X9GB30141PDBUVOQTSHV
4355916,2,13288,327,4,0,8,18:46.4,4T5CZE8XKOHX3B9F1QBH
3312446,6,84818,350,22,0,132,27:08.4,282BGN1WXP6T57N48D08
6256837,19,88322,237,23,0,437,02:28.1,IUUYPS8175XGQBZBOMDS
3956443,12,44767,166,12,0,144,36:35.5,YPTNW96K3CSROTOOG080
2117353,21,45201,137,12,0,252,55:05.8,PNOZXE3H5VBZVP13PXPW
81196,21,98151,291,25,0,525,46:49.9,OMYUT90ZBKC97MXR0GJB
439028,16,52005,151,14,0,224,28:22.4,9FHF5T53UC418GGXRMEJ
278505,6,70077,200,18,0,108,11:29.2,J9PNJGK7GNUSYR4DI0MI
5861438,6,12049,205,4,0,24,44:52.3,CPABOJQZ2SB2N7VZCJP9
1372635,16,82912,266,21,0,336,12:16.2,4UMINXMZ11AUKQJJF7GC
664061,11,26811,437,7,0,77,07:18.2,TAAXLWT8BDZYXEL5E72R
5502440,18,48535,268,13,0,234,01:12.1,22S08YP64M66V53PM40R
4139646,11,83515,409,22,0,242,21:01.6,4DD9FUNBQMWPOA3IG6UM
5518507,6,73062,446,19,0,114,41:58.7,7X43HOWFF7FE4CVUZ2HH
2240154,18,79597,181,21,0,378,01:24.8,W5H6UGCEYXHJHA0CLQS2
3859945,9,40213,429,11,0,99,27:07.9,PMFWKXFFVXVUXWB0RN43
1872583,12,25025,180,7,0,84,44:52.2,I5I4NNA5D80UC9C1GHE5
4508772,20,33661,277,9,0,180,42:47.1,8GYMWHR3PBCJBPAN2F0M
3511412,17,69921,322,18,0,306,24:56.9,TD7AVIEO7YPI00MTAXKP
927805,11,88073,25,23,0,253,49:24.0,CO603DPYWJ7LR8Z372A7
3444996,17,48653,80,13,0,221,04:09.2,3H41RXJP4L20A00WSEUH
2119760,3,4253,441,2,0,6,13:42.0,0C79B9SFN0E1BP9EBV8Z
5427024,18,41590,179,11,0,198,28:14.9,CNQZJ8PN3BWGRR9BQ6AB
1101521,6,28443,388,8,0,48,53:37.8,ACN91OTIWWV78S796HDD
1141200,1,36532,399,10,0.1,10,45:05.4,XQYNCGFR08IOR7V54ZKS
1376261,10,98514,181,25,0,250,47:12.9,VTA3EA33KL4EJSY89HSF
4073717,19,651,374,1,0,19,15:19.5,8IWL9PO9OORUJRRQEXID
1524372,3,27148,234,7,0,21,32:17.9,BCIQRO3VD3P4V18902X4
853028,1,91195,342,24,0,24,04:27.5,SLNJAILMTOR90AX86C0W
6190840,7,12103,161,4,0,28,19:15.9,BQL7H3H71EZE38XOLK7F
4080606,15,16091,431,5,0,75,18:18.9,RNIPHYASOAEYTF7LPHCI
2756209,2,55124,131,14,0,28,55:13.3,F370MSS66GM6HM7XYB1I
502770,16,33139,361,9,0,144,19:07.3,BUTAQTTTAM9QGBNBFJP2
1227326,1,94229,387,24,0,24,44:43.4,3OQMUCFAKHD5TY5943Y4
6141231,17,52757,117,14,0.1,238,37:42.8,T7QUTGE5L21MEHHI0PWH
1217823,8,67591,316,18,0.2,144,11:01.4,YYOAVNQWWQ04D0QWBXC2
3591197,10,48477,271,13,0,130,52:39.0,8T75WT98VPCMX9LH0CXQ
430507,23,1425,45,1,0,23,15:39.1,T3X4DGADU24ZENN6RQ7C
4604392,13,73756,255,19,0,247,54:32.9,YHSV9D033PFPYIPBLKW7
1116186,16,72893,389,19,0,304,42:43.7,OMBQ6HA36TL0VB1M7EWE
4098624,20,20808,129,6,0,120,44:18.7,LHM5HDZ4OVX2KKZ0QJFH
2080356,2,22596,446,6,0,12,23:16.0,9OENDQ0L0PUAOBKRBS2E
366076,19,28547,237,8,0,152,43:53.4,2M1IMJDSDSMNNDNDEXBF
5832627,8,47374,81,12,0.2,96,50:59.9,GQ7UB0EJSCNT5DANA0B8
4468646,10,41460,183,11,0,110,22:50.1,08KF3JH0PRY4ZUCF6U9I
2264021,16,50319,351,13,0.2,208,53:08.1,3YSDACZPFGRG9FRLDBXM
4836325,8,14020,388,4,0,32,22:09.8,7RDOB7V4VAKEYM8ATOUZ
6075157,18,41899,183,11,0.1,198,28:41.4,LA6GKZAV7NPQK2EE4NOH
1026468,15,3007,69,1,0,15,31:32.1,6CWANMUY5RJU30C5WQ9H
4555668,11,62224,179,16,0,176,08:15.3,DKMC4OOCE3Z17ZOGR4OI
2615586,19,82064,177,21,0,399,31:59.0,C3USHDZVCJYNLX52Z55E
5421694,8,36790,431,10,0.1,80,19:56.2,NIR5V9PFFOQW6ZX6M2K3
786081,7,37471,225,10,0,70,55:30.4,BICTC6M1D7Q6NWOTJHCV
3363013,17,856,422,1,0.1,17,55:48.1,3SVHTOXUC6TZ1P9P07FV
1726773,2,13114,333,4,0,8,47:55.7,GHAS43L6C9N95IO0D88D
2165634,1,72329,364,19,0,19,53:57.8,4B42VEH2COIKN2H72VHN
2874220,14,23582,335,6,0,84,26:37.0,TCF9M367BCGZXEBFZPG3
6545362,23,42055,264,11,0,253,29:23.5,9FQHGCNN39GJLZ5MBB5R
5587059,1,30091,107,8,0,8,08:04.7,CZ0M0HNWG4G5N0RUX9S6
6062117,14,58866,54,15,0,210,05:41.5,IM9YE4Y67KY3MWNZLX3P
6039138,14,78753,263,20,0,280,16:09.2,KMZJV25EYK7L972RSCGT
1077521,10,75356,140,20,0,200,32:41.0,I29KGHJOLXLKYEBWOY1X
1494361,16,1777,249,1,0,16,16:20.1,QXPXBZLLZFD12BL3VYV9
3827868,20,49894,444,13,0,260,27:39.9,KKT80ICCZWOEC6G1NJ07
5264680,19,27192,231,7,0,133,42:25.4,SIR6MVZMTXAMPG5DHUBV
594739,19,28854,24,8,0,152,09:36.7,SM3Q65XYNLH5U866YK2Y
6099350,8,29450,344,8,0,64,15:00.6,KIW26HJAUFKTRS6GMV6O
1442824,19,64274,426,17,0.1,323,04:56.1,2O4H58UZYEW1E3H7JTP8
4527938,3,65925,8,17,0,51,18:53.2,FN87EH5IQDB9Y6D6Q01Q
404248,10,34253,127,9,0,90,37:26.1,23KUEEP0P4FXPXX6IQ99
6203192,6,52904,434,14,0,84,51:15.5,8ZQC7J5FJN8A7UZM8AT3
2517275,21,63493,354,17,0,357,04:26.4,SDQVVHB2KZFQECPYY8IV
1198069,1,17626,399,5,0.1,5,41:34.1,0SMZ9B7CMNUIGDNU0BH6
3220089,13,60168,91,16,0,208,01:23.1,TIIPN6QNC9UQX93U7LUI
4392454,21,22109,338,6,0,126,39:50.2,Q4TAJWV0N84M4TL1XZK6
3912776,15,97245,20,25,0.1,375,44:10.8,OANVCCL0NOH5C4TLQDJI
3949498,1,47073,291,12,0,12,54:39.0,KSB4KKPIKKX0OH450FS2
1614622,22,80693,51,21,0,462,38:48.9,U0B61KW9DQTGEGWSW2JS
